track_id,split,drummer,session,kit,take,stems_dir
Track08465,train,drummer7,session1,motown_revisited,31_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08465
Track08466,train,drummer7,session1,motown_revisited,34_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08466
Track08467,train,drummer7,session1,motown_revisited,21_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08467
Track08468,train,drummer7,session1,motown_revisited,12_funk_102_beat_4-4,data/StemGMD_org_9stem/train/Track08468
Track08469,train,drummer7,session1,motown_revisited,4_rock_86_fill_4-4,data/StemGMD_org_9stem/train/Track08469
Track08470,train,drummer7,session1,motown_revisited,28_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08470
Track08471,train,drummer7,session1,motown_revisited,8_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08471
Track08472,train,drummer7,session1,motown_revisited,26_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08472
Track08473,train,drummer7,session1,motown_revisited,11_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08473
Track01105,test,drummer7,session1,motown_revisited,27_hiphop_100_fill_4-4,data/StemGMD_org_9stem/test/Track01105
Track08474,train,drummer7,session1,motown_revisited,20_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08474
Track08475,train,drummer7,session1,motown_revisited,17_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08475
Track08476,train,drummer7,session1,motown_revisited,40_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08476
Track08477,train,drummer7,session1,motown_revisited,37_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08477
Track08478,train,drummer7,session1,motown_revisited,23_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08478
Track08479,train,drummer7,session1,motown_revisited,7_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08479
Track08480,train,drummer7,session1,motown_revisited,3_rock_86_fill_4-4,data/StemGMD_org_9stem/train/Track08480
Track08481,train,drummer7,session1,motown_revisited,6_rock_86_fill_4-4,data/StemGMD_org_9stem/train/Track08481
Track08482,train,drummer7,session1,motown_revisited,1_rock_86_beat_4-4,data/StemGMD_org_9stem/train/Track08482
Track08483,train,drummer7,session1,motown_revisited,18_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08483
Track08484,train,drummer7,session1,motown_revisited,35_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08484
Track08485,train,drummer7,session1,motown_revisited,38_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08485
Track08486,train,drummer7,session1,motown_revisited,24_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08486
Track01123,validation,drummer7,session1,motown_revisited,13_funk_102_beat_4-4,data/StemGMD_org_9stem/validation/Track01123
Track01124,validation,drummer7,session1,motown_revisited,2_rock_86_fill_4-4,data/StemGMD_org_9stem/validation/Track01124
Track01106,test,drummer7,session1,motown_revisited,29_hiphop_100_fill_4-4,data/StemGMD_org_9stem/test/Track01106
Track08487,train,drummer7,session1,motown_revisited,39_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08487
Track08488,train,drummer7,session1,motown_revisited,15_jazz_112_beat_4-4,data/StemGMD_org_9stem/train/Track08488
Track08489,train,drummer7,session1,motown_revisited,30_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08489
Track08490,train,drummer7,session1,motown_revisited,5_rock_86_fill_4-4,data/StemGMD_org_9stem/train/Track08490
Track08491,train,drummer7,session1,motown_revisited,32_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08491
Track08492,train,drummer7,session1,motown_revisited,10_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08492
Track01125,validation,drummer7,session1,motown_revisited,14_jazz_100_beat_4-4,data/StemGMD_org_9stem/validation/Track01125
Track01126,validation,drummer7,session1,motown_revisited,33_hiphop_100_fill_4-4,data/StemGMD_org_9stem/validation/Track01126
Track08493,train,drummer7,session1,motown_revisited,9_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08493
Track08494,train,drummer7,session1,motown_revisited,22_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08494
Track08495,train,drummer7,session1,motown_revisited,36_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08495
Track01107,test,drummer7,session1,motown_revisited,16_hiphop_100_beat_4-4,data/StemGMD_org_9stem/test/Track01107
Track08496,train,drummer7,session1,motown_revisited,19_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08496
Track08497,train,drummer7,session1,motown_revisited,25_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08497
Track08498,train,drummer7,session1,heavy,31_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08498
Track08499,train,drummer7,session1,heavy,34_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08499
Track08500,train,drummer7,session1,heavy,21_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08500
Track08501,train,drummer7,session1,heavy,12_funk_102_beat_4-4,data/StemGMD_org_9stem/train/Track08501
Track08502,train,drummer7,session1,heavy,4_rock_86_fill_4-4,data/StemGMD_org_9stem/train/Track08502
Track08503,train,drummer7,session1,heavy,28_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08503
Track08504,train,drummer7,session1,heavy,8_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08504
Track08505,train,drummer7,session1,heavy,26_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08505
Track08506,train,drummer7,session1,heavy,11_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08506
Track01108,test,drummer7,session1,heavy,27_hiphop_100_fill_4-4,data/StemGMD_org_9stem/test/Track01108
Track08507,train,drummer7,session1,heavy,20_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08507
Track08508,train,drummer7,session1,heavy,17_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08508
Track08509,train,drummer7,session1,heavy,40_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08509
Track08510,train,drummer7,session1,heavy,37_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08510
Track08511,train,drummer7,session1,heavy,23_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08511
Track08512,train,drummer7,session1,heavy,7_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08512
Track08513,train,drummer7,session1,heavy,3_rock_86_fill_4-4,data/StemGMD_org_9stem/train/Track08513
Track08514,train,drummer7,session1,heavy,6_rock_86_fill_4-4,data/StemGMD_org_9stem/train/Track08514
Track08515,train,drummer7,session1,heavy,1_rock_86_beat_4-4,data/StemGMD_org_9stem/train/Track08515
Track08516,train,drummer7,session1,heavy,18_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08516
Track08517,train,drummer7,session1,heavy,35_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08517
Track08518,train,drummer7,session1,heavy,38_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08518
Track08519,train,drummer7,session1,heavy,24_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08519
Track01127,validation,drummer7,session1,heavy,13_funk_102_beat_4-4,data/StemGMD_org_9stem/validation/Track01127
Track01128,validation,drummer7,session1,heavy,2_rock_86_fill_4-4,data/StemGMD_org_9stem/validation/Track01128
Track01109,test,drummer7,session1,heavy,29_hiphop_100_fill_4-4,data/StemGMD_org_9stem/test/Track01109
Track08520,train,drummer7,session1,heavy,39_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08520
Track08521,train,drummer7,session1,heavy,15_jazz_112_beat_4-4,data/StemGMD_org_9stem/train/Track08521
Track08522,train,drummer7,session1,heavy,30_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08522
Track08523,train,drummer7,session1,heavy,5_rock_86_fill_4-4,data/StemGMD_org_9stem/train/Track08523
Track08524,train,drummer7,session1,heavy,32_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08524
Track08525,train,drummer7,session1,heavy,10_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08525
Track01129,validation,drummer7,session1,heavy,14_jazz_100_beat_4-4,data/StemGMD_org_9stem/validation/Track01129
Track01130,validation,drummer7,session1,heavy,33_hiphop_100_fill_4-4,data/StemGMD_org_9stem/validation/Track01130
Track08526,train,drummer7,session1,heavy,9_rock_93_beat_4-4,data/StemGMD_org_9stem/train/Track08526
Track08527,train,drummer7,session1,heavy,22_hiphop_100_beat_4-4,data/StemGMD_org_9stem/train/Track08527
Track08528,train,drummer7,session1,heavy,36_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08528
Track01110,test,drummer7,session1,heavy,16_hiphop_100_beat_4-4,data/StemGMD_org_9stem/test/Track01110
Track08529,train,drummer7,session1,heavy,19_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08529
Track08530,train,drummer7,session1,heavy,25_hiphop_100_fill_4-4,data/StemGMD_org_9stem/train/Track08530
Track08531,train,drummer10,session1,portland,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08531
Track08532,train,drummer10,session1,portland,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08532
Track08533,train,drummer10,session1,portland,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08533
Track08534,train,drummer10,session1,portland,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08534
Track08535,train,drummer10,session1,portland,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08535
Track08536,train,drummer10,session1,portland,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08536
Track08537,train,drummer10,session1,portland,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08537
Track08538,train,drummer10,session1,portland,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08538
Track08539,train,drummer10,session1,portland,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08539
Track08540,train,drummer10,session1,portland,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08540
Track08541,train,drummer10,session1,roots,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08541
Track08542,train,drummer10,session1,roots,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08542
Track08543,train,drummer10,session1,roots,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08543
Track08544,train,drummer10,session1,roots,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08544
Track08545,train,drummer10,session1,roots,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08545
Track08546,train,drummer10,session1,roots,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08546
Track08547,train,drummer10,session1,roots,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08547
Track08548,train,drummer10,session1,roots,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08548
Track08549,train,drummer10,session1,roots,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08549
Track08550,train,drummer10,session1,roots,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08550
Track08551,train,drummer10,session1,bluebird,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08551
Track08552,train,drummer10,session1,bluebird,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08552
Track08553,train,drummer10,session1,bluebird,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08553
Track08554,train,drummer10,session1,bluebird,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08554
Track08555,train,drummer10,session1,bluebird,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08555
Track08556,train,drummer10,session1,bluebird,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08556
Track08557,train,drummer10,session1,bluebird,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08557
Track08558,train,drummer10,session1,bluebird,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08558
Track08559,train,drummer10,session1,bluebird,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08559
Track08560,train,drummer10,session1,bluebird,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08560
Track08561,train,drummer10,session1,detroit_garage,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08561
Track08562,train,drummer10,session1,detroit_garage,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08562
Track08563,train,drummer10,session1,detroit_garage,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08563
Track08564,train,drummer10,session1,detroit_garage,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08564
Track08565,train,drummer10,session1,detroit_garage,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08565
Track08566,train,drummer10,session1,detroit_garage,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08566
Track08567,train,drummer10,session1,detroit_garage,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08567
Track08568,train,drummer10,session1,detroit_garage,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08568
Track08569,train,drummer10,session1,detroit_garage,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08569
Track08570,train,drummer10,session1,detroit_garage,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08570
Track08571,train,drummer10,session1,east_bay,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08571
Track08572,train,drummer10,session1,east_bay,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08572
Track08573,train,drummer10,session1,east_bay,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08573
Track08574,train,drummer10,session1,east_bay,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08574
Track08575,train,drummer10,session1,east_bay,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08575
Track08576,train,drummer10,session1,east_bay,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08576
Track08577,train,drummer10,session1,east_bay,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08577
Track08578,train,drummer10,session1,east_bay,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08578
Track08579,train,drummer10,session1,east_bay,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08579
Track08580,train,drummer10,session1,east_bay,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08580
Track08581,train,drummer10,session1,brooklyn,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08581
Track08582,train,drummer10,session1,brooklyn,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08582
Track08583,train,drummer10,session1,brooklyn,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08583
Track08584,train,drummer10,session1,brooklyn,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08584
Track08585,train,drummer10,session1,brooklyn,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08585
Track08586,train,drummer10,session1,brooklyn,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08586
Track08587,train,drummer10,session1,brooklyn,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08587
Track08588,train,drummer10,session1,brooklyn,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08588
Track08589,train,drummer10,session1,brooklyn,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08589
Track08590,train,drummer10,session1,brooklyn,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08590
Track08591,train,drummer10,session1,retro_rock,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08591
Track08592,train,drummer10,session1,retro_rock,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08592
Track08593,train,drummer10,session1,retro_rock,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08593
Track08594,train,drummer10,session1,retro_rock,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08594
Track08595,train,drummer10,session1,retro_rock,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08595
Track08596,train,drummer10,session1,retro_rock,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08596
Track08597,train,drummer10,session1,retro_rock,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08597
Track08598,train,drummer10,session1,retro_rock,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08598
Track08599,train,drummer10,session1,retro_rock,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08599
Track08600,train,drummer10,session1,retro_rock,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08600
Track08601,train,drummer10,session1,socal,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08601
Track08602,train,drummer10,session1,socal,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08602
Track08603,train,drummer10,session1,socal,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08603
Track08604,train,drummer10,session1,socal,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08604
Track08605,train,drummer10,session1,socal,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08605
Track08606,train,drummer10,session1,socal,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08606
Track08607,train,drummer10,session1,socal,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08607
Track08608,train,drummer10,session1,socal,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08608
Track08609,train,drummer10,session1,socal,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08609
Track08610,train,drummer10,session1,socal,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08610
Track08611,train,drummer10,session1,motown_revisited,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08611
Track08612,train,drummer10,session1,motown_revisited,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08612
Track08613,train,drummer10,session1,motown_revisited,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08613
Track08614,train,drummer10,session1,motown_revisited,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08614
Track08615,train,drummer10,session1,motown_revisited,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08615
Track08616,train,drummer10,session1,motown_revisited,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08616
Track08617,train,drummer10,session1,motown_revisited,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08617
Track08618,train,drummer10,session1,motown_revisited,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08618
Track08619,train,drummer10,session1,motown_revisited,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08619
Track08620,train,drummer10,session1,motown_revisited,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08620
Track08621,train,drummer10,session1,heavy,5_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08621
Track08622,train,drummer10,session1,heavy,1_jazz-swing_124_beat_4-4,data/StemGMD_org_9stem/train/Track08622
Track08623,train,drummer10,session1,heavy,3_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08623
Track08624,train,drummer10,session1,heavy,9_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08624
Track08625,train,drummer10,session1,heavy,2_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08625
Track08626,train,drummer10,session1,heavy,4_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08626
Track08627,train,drummer10,session1,heavy,6_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08627
Track08628,train,drummer10,session1,heavy,10_jazz-swing_110_beat_4-4,data/StemGMD_org_9stem/train/Track08628
Track08629,train,drummer10,session1,heavy,8_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08629
Track08630,train,drummer10,session1,heavy,7_jazz-swing_215_beat_4-4,data/StemGMD_org_9stem/train/Track08630
Track08631,train,drummer4,session1,portland,6_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08631
Track08632,train,drummer4,session1,portland,3_jazz-klezmer_152_beat_4-4,data/StemGMD_org_9stem/train/Track08632
Track08633,train,drummer4,session1,portland,8_blues-shuffle_112_beat_4-4,data/StemGMD_org_9stem/train/Track08633
Track08634,train,drummer4,session1,portland,1_rock_87_beat_4-4,data/StemGMD_org_9stem/train/Track08634
Track08635,train,drummer4,session1,portland,9_latin-merengue_158_beat_4-4,data/StemGMD_org_9stem/train/Track08635
Track01131,validation,drummer4,session1,portland,2_jazz_158_beat_4-4,data/StemGMD_org_9stem/validation/Track01131
Track08636,train,drummer4,session1,portland,7_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08636
Track01132,validation,drummer4,session1,portland,5_latin-brazilian_184_beat_4-4,data/StemGMD_org_9stem/validation/Track01132
Track08637,train,drummer4,session1,portland,4_latin-brazilian_92_beat_4-4,data/StemGMD_org_9stem/train/Track08637
Track08638,train,drummer4,session1,roots,6_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08638
Track08639,train,drummer4,session1,roots,3_jazz-klezmer_152_beat_4-4,data/StemGMD_org_9stem/train/Track08639
Track08640,train,drummer4,session1,roots,8_blues-shuffle_112_beat_4-4,data/StemGMD_org_9stem/train/Track08640
Track08641,train,drummer4,session1,roots,1_rock_87_beat_4-4,data/StemGMD_org_9stem/train/Track08641
Track08642,train,drummer4,session1,roots,9_latin-merengue_158_beat_4-4,data/StemGMD_org_9stem/train/Track08642
Track01133,validation,drummer4,session1,roots,2_jazz_158_beat_4-4,data/StemGMD_org_9stem/validation/Track01133
Track08643,train,drummer4,session1,roots,7_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08643
Track01134,validation,drummer4,session1,roots,5_latin-brazilian_184_beat_4-4,data/StemGMD_org_9stem/validation/Track01134
Track08644,train,drummer4,session1,roots,4_latin-brazilian_92_beat_4-4,data/StemGMD_org_9stem/train/Track08644
Track08645,train,drummer4,session1,bluebird,6_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08645
Track08646,train,drummer4,session1,bluebird,3_jazz-klezmer_152_beat_4-4,data/StemGMD_org_9stem/train/Track08646
Track08647,train,drummer4,session1,bluebird,8_blues-shuffle_112_beat_4-4,data/StemGMD_org_9stem/train/Track08647
Track08648,train,drummer4,session1,bluebird,1_rock_87_beat_4-4,data/StemGMD_org_9stem/train/Track08648
Track08649,train,drummer4,session1,bluebird,9_latin-merengue_158_beat_4-4,data/StemGMD_org_9stem/train/Track08649
Track01135,validation,drummer4,session1,bluebird,2_jazz_158_beat_4-4,data/StemGMD_org_9stem/validation/Track01135
Track08650,train,drummer4,session1,bluebird,7_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08650
Track01136,validation,drummer4,session1,bluebird,5_latin-brazilian_184_beat_4-4,data/StemGMD_org_9stem/validation/Track01136
Track08651,train,drummer4,session1,bluebird,4_latin-brazilian_92_beat_4-4,data/StemGMD_org_9stem/train/Track08651
Track08652,train,drummer4,session1,detroit_garage,6_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08652
Track08653,train,drummer4,session1,detroit_garage,3_jazz-klezmer_152_beat_4-4,data/StemGMD_org_9stem/train/Track08653
Track08654,train,drummer4,session1,detroit_garage,8_blues-shuffle_112_beat_4-4,data/StemGMD_org_9stem/train/Track08654
Track08655,train,drummer4,session1,detroit_garage,1_rock_87_beat_4-4,data/StemGMD_org_9stem/train/Track08655
Track08656,train,drummer4,session1,detroit_garage,9_latin-merengue_158_beat_4-4,data/StemGMD_org_9stem/train/Track08656
Track01137,validation,drummer4,session1,detroit_garage,2_jazz_158_beat_4-4,data/StemGMD_org_9stem/validation/Track01137
Track08657,train,drummer4,session1,detroit_garage,7_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08657
Track01138,validation,drummer4,session1,detroit_garage,5_latin-brazilian_184_beat_4-4,data/StemGMD_org_9stem/validation/Track01138
Track08658,train,drummer4,session1,detroit_garage,4_latin-brazilian_92_beat_4-4,data/StemGMD_org_9stem/train/Track08658
Track08659,train,drummer4,session1,east_bay,6_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08659
Track08660,train,drummer4,session1,east_bay,3_jazz-klezmer_152_beat_4-4,data/StemGMD_org_9stem/train/Track08660
Track08661,train,drummer4,session1,east_bay,8_blues-shuffle_112_beat_4-4,data/StemGMD_org_9stem/train/Track08661
Track08662,train,drummer4,session1,east_bay,1_rock_87_beat_4-4,data/StemGMD_org_9stem/train/Track08662
Track08663,train,drummer4,session1,east_bay,9_latin-merengue_158_beat_4-4,data/StemGMD_org_9stem/train/Track08663
Track01139,validation,drummer4,session1,east_bay,2_jazz_158_beat_4-4,data/StemGMD_org_9stem/validation/Track01139
Track08664,train,drummer4,session1,east_bay,7_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08664
Track01140,validation,drummer4,session1,east_bay,5_latin-brazilian_184_beat_4-4,data/StemGMD_org_9stem/validation/Track01140
Track08665,train,drummer4,session1,east_bay,4_latin-brazilian_92_beat_4-4,data/StemGMD_org_9stem/train/Track08665
Track08666,train,drummer4,session1,brooklyn,6_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08666
Track08667,train,drummer4,session1,brooklyn,3_jazz-klezmer_152_beat_4-4,data/StemGMD_org_9stem/train/Track08667
Track08668,train,drummer4,session1,brooklyn,8_blues-shuffle_112_beat_4-4,data/StemGMD_org_9stem/train/Track08668
Track08669,train,drummer4,session1,brooklyn,1_rock_87_beat_4-4,data/StemGMD_org_9stem/train/Track08669
Track08670,train,drummer4,session1,brooklyn,9_latin-merengue_158_beat_4-4,data/StemGMD_org_9stem/train/Track08670
Track01141,validation,drummer4,session1,brooklyn,2_jazz_158_beat_4-4,data/StemGMD_org_9stem/validation/Track01141
Track08671,train,drummer4,session1,brooklyn,7_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08671
Track01142,validation,drummer4,session1,brooklyn,5_latin-brazilian_184_beat_4-4,data/StemGMD_org_9stem/validation/Track01142
Track08672,train,drummer4,session1,brooklyn,4_latin-brazilian_92_beat_4-4,data/StemGMD_org_9stem/train/Track08672
Track08673,train,drummer4,session1,retro_rock,6_blues-shuffle_134_beat_4-4,data/StemGMD_org_9stem/train/Track08673
Track08674,train,drummer4,session1,retro_rock,3_jazz-klezmer_152_beat_4-4,data/StemGMD_org_9stem/train/Track08674
Track08675,train,drummer4,session1,retro_rock,8_blues-shuffle_112_beat_4-4,data/StemGMD_org_9stem/train/Track08675
Track08676,train,drummer4,session1,retro_rock,1_rock_87_beat_4-4,data/StemGMD_org_9stem/train/Track08676
Track08677,train,drummer4,session1,retro_rock,9_latin-merengue_158_beat_4-4,data/StemGMD_org_9stem/train/Track08677
